site,site_id,subsite,subsite_id,depth,parameter,lat,lon,gbrmpa_reef_id,REEF_NAME,REEF_ID,REEF_lat,REEF_lon,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12
St Crispin Reef,2689,STCRISPFL1,12420,2.0,Water Temperature,-16.0733,145.8438,16-019,AGINCOURT REEFS (NO 1),15099C,-16.05,145.858333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.50492624456259,28.03570907407408,26.5183269937276,25.274578796296296,24.50227137096774,24.586245542114696,25.182481550925925,25.164362275985663,26.902481157407404,27.957394827586207,28.8372541218638,29.847143127394634,29.75621440412186,28.412917523148145,27.614828427419354,26.73903949074074,25.93112329749104,25.09176196236559,25.4559531884058,,,,,,,,,,,,,,,28.50698790361446,28.71556816756273,29.05358224206349,28.515849327956992,27.60933576388889,25.97666771953405,24.5468382175926,24.396477710573475,24.6765500672043,25.171738194444444,25.834407056451614,27.40144539351852,28.474842271505374,28.45442302867384,29.10665258554155,28.752110349462367,27.68143324074074,26.302034610215053,24.81864074074074,23.775091957885305,23.810080197132617,24.510862800925928,25.841121287367404,27.21383748488513,28.27856511164273,28.953460349462365,29.642748156130267,29.029458691756275,28.231884120370367,26.419377665770607,25.190587685185186,24.94276413530466,24.95155358422939,25.391155694444446,26.05020763888889,27.424630046296297,28.69068472222222,29.571536392405065,,,,,,,,,,,
Feather Reef,2693,FEATHFL1,12516,2.0,Water Temperature,-17.519,146.3887,17-034,FEATHER REEF,17034S,-17.533333,146.383333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0731098265896,28.269811491935485,27.39992203703704,25.57802836021505,23.87599678240741,23.75294852150537,24.082652374551973,24.973277430555555,26.190733221326163,27.64533141203704,28.202345519713266,28.484795855734767,28.898580803571427,28.63939021057348,27.230066458333333,25.7891811827957,23.838825046296297,22.96031686827957,23.00994327956989,23.89215615740741,25.45131991487456,26.96269902777778,28.03306814516129,29.25372340949821,29.917725669642856,28.86493846326165,28.082044050925923,25.80343205645161,24.39648918981481,23.81397302867384,23.995447759856628,24.77377141203704,26.02112782258064,27.596483541666668,28.94728803763441,28.82779661738351,29.16455954861111,28.546547535842294,27.42161803240741,25.777559027777777,24.459880023148145,24.63444455645161,24.33459641577061,24.37639699074074,26.86869130824373,28.089937754629627,29.316320362903227
Hedley Reef,2701,HEDLFL1,12556,2.0,Water Temperature,-17.2235,146.4754,17-014,HEDLEY REEF,17014S,-17.233333,146.483333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.184550300200133,28.50557376792115,27.42738606481481,25.79421984767025,24.263713310185185,24.191287477598568,24.466823095878137,25.09671833333333,26.1508958781362,27.512706550925927,28.32868671594982,28.498608355734767,29.14823040674604,28.66024142025089,27.47073027777778,26.221775828853048,24.420926550925923,23.44926637544803,23.500054659498208,24.119130972222223,25.76463826164875,26.78543453703704,28.12891487455197,29.24344325716846,30.04996532385466,,,,,,,,,,,,,,,,,,,,,,
Taylor Reef,2704,TAYLORFL1,12578,2.0,Water Temperature,-17.8121,146.5703,17-064,TAYLOR REEF,17064S,-17.833333,146.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.98721570964248,28.2040434811828,27.31816208333333,25.621755062724013,23.96538210648148,23.932035058243724,24.158281810035845,24.875116481481484,26.032503965053767,27.51210502314815,28.15167058691756,28.31125044802868,28.797892261904764,28.463611447132617,27.199118217592595,25.7715019937276,23.800480740740745,22.986716957885307,23.02580264336917,24.014770694444444,25.33099634856631,26.75055752314815,27.98059711021505,28.997440994623656,29.94175242937853,,,,,,,,,,,,,,,,,,,,,,
Roxburgh Reef,2705,ROXFL1,12577,2.0,Water Temperature,-18.4321,147.0563,18-042,ROXBURGH REEF,18042S,-18.433333,147.066667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.70557723577236,28.08758745519713,27.234126087962963,25.534746012544804,23.85431152777777,23.78186919802868,23.95379672939068,24.46035738425926,25.60817134856631,27.055624976851856,27.848071550179213,28.18081238799284,28.42618583829365,28.191010192652328,27.201907523148144,25.836588194444445,24.09861611111112,23.097707728494623,23.14457849462366,23.859962291666665,25.24108033154122,26.33566678240741,27.73538965053764,28.721768794802863,29.36428299808429,28.30458335573477,27.835378450704223,,,,,,,,,,,,,,,,,,,,
Grub Reef,2708,GRUBFL1,12555,2.0,Water Temperature,-18.6214,147.433,18-077,GRUB REEF(18077),18077S,-18.633333,147.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.88569892650702,25.59514390681004,23.93633569444445,23.77353472222222,24.08597251344086,24.63391849537037,25.67654993279569,27.05738113425926,27.751088620071684,28.075466554659496,28.3212867311508,28.148965860215057,27.166974675925925,25.900502688172047,24.29973525462963,23.150253472222225,23.180245810931904,23.765500347222225,25.169859968638,26.33640736111111,27.584241442652328,28.663542517921147,29.535570522030653,28.389582168458784,27.74742997685185,26.02399975358423,24.899648381877025,,,,,,,,,,,,,,,,,,
Knife Reef,2709,KNIFEFL1,12558,2.0,Water Temperature,-18.572,147.5759,18-081,KNIFE REEF,18081S,-18.583333,147.558333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.788138528138525,25.67502614247312,24.12747858796296,23.88304865591397,24.118484005376345,24.67769875,25.64551962365591,27.04374657407408,27.86295698924731,28.10778375896057,28.386317956349203,28.196095788530467,27.30380738425925,26.11811512096774,24.56211157407408,23.45937488799283,23.37344303315412,23.83715696759259,25.24493658154121,26.380097916666667,27.627201321684588,28.76262943548387,29.62243965517241,28.62158100358423,27.84493671296296,26.34181855488419,,,,,,,,,,,,,,,,,,,
Pompey Reef (No 1),2712,POMPEY1FL1,12455,2.0,Water Temperature,-20.9201,150.5582,20-351,POMPEY REEF (NO 1),20351A,-20.941667,150.533333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.47230877581121,26.67388388888889,25.19050123207885,23.40821863425926,22.61626265681004,22.44279090501792,23.13105814814815,24.457544130824378,26.252607314814817,27.28738100358423,27.445799036738347,27.55884749503968,27.801407907706093,26.87864090277778,25.33690427867384,23.66239641203704,22.62336565860216,22.307490725806453,22.765882207854407,24.067530981182795,25.685879050925926,27.17561021505376,28.10079276433692,29.45894267241379,28.52078888888889,27.400653148148148,25.43327750896057,23.83114150462963,22.76484722222222,22.34268154121864,23.06236923611112,24.481792025089607,26.13660108796296,27.338194646057342,27.74676276881721,28.133228050595243,28.13595490591398,26.960285416666668,25.37641572580645,23.65676747685185,23.105024350358423,22.91501841397849,22.996486388888886,24.87118362455197,26.83572050925926,27.967077083333333
Penrith Reef,2713,PENRITHFL1,12759,2.0,Water Temperature,-21.0036,149.8882,21-025,PENRITH REEF,21025S,-21.016667,149.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.60603104906937,26.46359914351852,25.01791776433692,23.14508217592593,22.135603136200714,22.45312741935484,23.40197293981481,24.76034065860215,26.57536451388889,27.179114628136205,27.412399775985666,27.528315997023807,27.80043991935484,26.799981875,25.05043490143369,23.12744326388889,22.06506776433692,21.71041400089606,22.51898290229885,24.20049086021505,25.97755513888889,27.33398033154122,28.217255443548385,29.38857981321839,28.37776962365591,27.475522152777778,25.212234968638,23.315527453703705,21.837151120071685,22.22730407706093,23.02051583333333,24.488435147849465,26.32629189814815,27.466033938172043,27.71601317204301,28.25129308035714,28.32826321684588,27.07383824074074,25.178841465053765,23.327147152777776,22.50137679211469,23.013974462365592,23.075489166666664,25.1739043234767,26.99281328703704,28.078198611111112
Bedarra Island,3020,BDRAFL1,13595,2.0,Water Temperature,-18.0094,146.148,18-001,JESSIE-KENT REEF,17043A,-17.676667,146.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.65626876244665,22.963004749103945,25.15132453703704,26.99223590949821,28.11303657407408,29.47694495967742,30.163158310931905,29.990325421626984,30.146020945340503,27.42840918981481,24.93946553293413,22.72767958333333,23.17456601702509,23.788389538530463,24.960867592592592,26.82711783154122,27.544793425925924,29.415150403225805,29.132080017921144,28.95086547619048,28.177544063620072,27.39048599537037,24.9641682123656,22.994333049645387,,,,,,,,,,,,22.433103637381087,22.0802355062724,22.239002307347672,23.758049699074075,25.721411357526883,27.610328217592592,28.553263888888885,29.95385501792115,29.97851065613027,29.13084583333333,28.083397129629628,24.91230794732062,23.147990108593014,22.31235905017921,23.043327665770608,23.991041180555555,26.121277576164875,27.906989953703704,29.42756234318996,28.761792876344085,29.21064670138889,28.67858595430108,27.25065550925926,25.075213530465952,23.512925421940928,,,,,,
Erskine Island,3121,ERSKFL1,13896,2.0,Water Temperature,-23.4993,151.7749,23-068,ERSKINE REEF,23068S,-23.508333,151.775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.51461907938626,24.5747575925926,26.103096258960573,27.4283791890681,27.224749032738096,26.88675127688172,25.768517939814814,23.99383485663082,22.162051851851853,21.696520654121866,21.41565993726193,21.89659576388889,23.16161754032258,24.80212368055556,25.83626971326165,26.558676209677422,27.09873067956349,27.08564917114695,25.658061273148142,23.89982822580645,22.04596222222222,21.35946851893345,21.14008149641577,22.010153819444447,23.05000271057348,24.649547708333333,26.47536357526881,26.69919069579288,,,,,,,,,,,,,,,,,,,,,,,
Hastings Reef,3123,HASTFL1,13978,2.0,Water Temperature,-16.5013,146.017,16-057,HASTINGS REEF,16057S,-16.516667,146.016667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.68389102512964,28.780785909498206,29.092398040674603,28.404681899641577,27.50029027777778,25.82012208781362,24.413441134259266,24.30869549731183,24.654530174731185,25.13345333333333,25.9850522625448,27.378708773148148,28.418960439068098,28.416765815412187,28.9911530517641,28.72062551523297,27.549831990740746,26.27799108422939,24.61832289351852,23.65099303315412,23.74758033154122,24.46465583333333,25.62660125448029,26.695903634259256,28.144705936379925,29.18128893369176,29.919180605158733,29.041663575268817,28.28445064814815,26.385776254480284,25.118526226851856,24.93918978494624,24.93469917114696,25.325964375,26.147991039426525,27.520789027777777,28.790796818996416,29.7283706401766,,,,,,,,,,,
Repulse,3140,REPUSL1,13955,2.0,Water Temperature,-20.5779,148.8625,20-095,BORDER ISLAND REEF (NO 1),20067A,-20.175,149.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.494426156462584,21.40685201612903,23.229197638888888,23.91122976919453,26.59276692129629,28.092382907706096,28.30513818565401,,,,,,,,,,,,,,,,,,,,23.76664525504152,25.835759072580647,26.353297152777778,27.918338149641578,28.51766562874252,28.23723149801588,27.70747900985663,25.833972453703705,23.75663476702509,21.34166467065868,20.99118940412186,21.809281070788533,23.192883310185184,24.926615031362008,27.077708912037032,27.544962051971325,27.43679498183469,27.41804146403242,27.90313803763441,26.218462175925925,23.80270527777777,21.246544027777777,20.6390980062724,21.083752464157705,22.47953226347305,24.72670656362007,26.37930914351852,28.13455689964158,28.93824944444444,30.182484602490423,28.31334563172043,27.16993141203704,23.836230309139783,21.7289930316092,20.648794937275987,21.63415400985664,22.655390254629623,24.72824078703704,26.637341203703706,27.98240071684588,27.554992876344087,28.29818768656716,,,,,,,,,,
Rat Island,3320,RATFL1,14235,2.0,Water Temperature,-23.767,151.3185,,MAST HEAD REEF,23069S,-23.541667,151.733333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.7986625,20.40237,20.55436333333333,22.008858064516136,22.94961666666666,24.8026,24.573523333333338,27.59773333333333,29.20144193548387,27.69222857142857,26.611867741935487,24.78003103448276,22.021552429734697,19.917067523148148,19.91348447580645,20.23836787634409,22.10024099537037,24.803917562724013,26.38506414351852,26.729326052867385,27.404398207885304,27.578288120039684,27.52651995967742,24.679482083832337,22.460403382616487,19.98420087962963,19.620748835125447,19.968331899641576,22.25390731481481,24.29195698924731,26.28823219907408,27.84311955645161,28.58386722670251,29.62279272030652,26.52486202956989,26.117657312925168,,,,,,,,,,,,,,,,,,,,
Manning Island,3321,MANNINGFL1,14236,2.0,Water Temperature,-23.854,151.3533,,MAST HEAD REEF,23069S,-23.541667,151.733333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.67904554054054,20.688211064814816,20.64736214157706,21.41850262096774,22.802540462962963,25.07835591397849,24.94256474537037,27.59199054659498,28.654239224910395,27.539198536706348,26.899208042114697,25.07053909722222,22.176117504051867,19.77060055555556,19.62902609767025,20.10046541218638,21.89280912037037,24.62087013888889,26.26720856481481,26.632708288530463,27.24983886648745,27.532940724206348,27.392906429211468,24.659969389221555,22.361944444444443,19.764060185185183,19.311713709677417,19.829522849462364,22.059326388888888,24.30593664874552,26.176369212962964,27.9685622983871,28.41436523297491,29.479501340996173,26.57511066308244,26.004372294061305,21.845031227598568,20.18791701388889,18.95050138888889,19.942081854838708,22.033313472222225,24.41734007616488,26.355,27.59844702060932,27.246761200716847,27.579330109126985,27.498653718638,24.63536493055556,22.63282177419355,,,,,,,
Seal Rocks North,3322,SEALFL1,14237,2.0,Water Temperature,-23.9583,151.4849,,MAST HEAD REEF,23069S,-23.541667,151.733333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.72465625,20.633779999999994,20.67375,21.80803225806452,22.72262333333333,24.75593225806452,24.54032,27.597476666666672,28.97839677419355,27.62323571428572,26.56141935483871,24.78536551724137,22.29570191752036,20.09548523148148,19.79830351702509,20.09340891577061,21.804086203703704,24.50783664874552,26.036161597222225,26.653946908602155,27.29782793458781,27.61289030257937,27.54982130376344,24.82344722222222,22.58593864247312,20.23096606481481,19.57659359318996,19.91656086469534,22.03212324074073,24.070376545698924,26.072402222222223,27.82961106630824,28.32731400089606,29.519516522988507,26.60229359318997,25.96174621647509,22.246603158602152,20.634675462962964,19.352942002688174,20.0726855062724,22.02847851851852,24.332158221326164,26.21598416666667,27.53222099014337,27.11025143369176,27.498961904761902,27.424018212365592,24.7449843287037,23.08215994623656,,,,,,,
Holbourne Island East,3340,HOLEFL1,14315,2.0,Water Temperature,-19.7338,148.3647,19-103,HOLBOURNE ISLAND REEF,19103S,-19.716667,148.358333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.587950847457627,26.483722083333333,27.700298499103944,28.53251288082437,28.425769717261904,28.16153633512545,26.63935793981481,25.203755981182795,23.24667493055556,22.44426975806452,23.096067674731184,23.86767578703704,25.204317674731183,27.0141013425926,27.85743340053764,27.693410775089607,28.030067137896825,28.16163434139785,27.16122800925926,25.34334516129032,23.28058935185185,22.11523019713261,21.96828494623656,23.162300324074074,24.062958661417323,,,,,,,,,,,,,,,,,,,,,,,,,,
Camp Island East,3341,CAMEFL1,14318,2.0,Water Temperature,-19.8508,147.9052,19-102,HOLBOURNE ISLAND REEF,19103S,-19.716667,148.358333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0732587957497,28.85604130824373,28.910110439068102,28.827711160714284,28.013522379032256,26.536383148148147,24.14628839605735,22.33426851851852,21.835427240143368,22.44769921594981,24.09583976851852,26.31147399193549,28.050016944444447,28.64139003136201,27.814959968638,28.1516517609127,28.71330965501792,26.549126296296297,24.435965994623658,22.34362974537037,21.466480017921143,21.62425900537634,23.45353490740741,25.10780496688741,,,,,,,,,,,,,,,,,,,,,,,,,,
Moore Reef-Coral Sea,3500,MOOREFL1,14615,2.0,Water Temperature,-15.8866,149.1516,,NOGGIN REEF,17008S,-17.133333,146.466667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5856199132222,28.87372824820789,28.85028236607143,29.19819711021505,28.00119141203704,26.75507813620072,25.7290163425926,25.07969099462365,24.98364928315412,25.433083171296296,25.9304479390681,27.49641099537037,29.07701644265233,28.40504854390681,28.41907380952381,28.59457847222222,27.922244884259257,26.670275201612903,25.318036712962964,24.79256299283154,24.49830555555556,25.02384863425926,25.327192450716847,26.078786689814816,27.418135573476704,28.636474641577063,29.538872126436782,29.87516778606965,,,,,,,,,,,,,,,,,,,,,
