site,site_id,subsite,subsite_id,depth,parameter,lat,lon,gbrmpa_reef_id,REEF_NAME,REEF_ID,REEF_lat,REEF_lon,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12
Cattle Bay,856,CBSL2,2626,5.0,Water Temperature,-18.5718,146.483,18-049,FANTOME (EUMILLI) ISLAND REEF,18053S,-18.675,146.516667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.441415584415584,24.198282222222225,25.850695631720427,27.690462013888887,29.22716875,30.393634005376345,29.54973095238095,30.05767258064516,28.28263145833333,27.549299529569893,24.994317430555554,22.89417157258065,23.70381794354839,25.25883444444445,26.9578995967742,28.63620618055556,30.1846377688172,30.41698884408602,30.183029945054948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.6576480952381,26.151796281362003,26.66907076388889,28.282681025985664,29.22449852150537,28.77249129464285,28.14075441308244,26.51388548611111,24.378231653225807,22.29904636015326,21.380322356630824,21.70843228046595,22.604442685185184,24.77173573028674,26.992007337962963,28.43438575268817,28.87400497311828,29.593245881226053,28.40173823924731,27.019152939814813,24.85889585573477,22.31486977892756,21.136065524193548,21.599211895161293,23.8243600462963,25.08679446684588,26.875041504629632,28.23457735215053,28.952701859319,29.476192286706347,28.695002934587816,26.805366041666662,25.0348125,23.294557112068965,22.24836411290323,22.96265085125448,24.132297291666667,26.375662544802868,27.54291125,28.2773375,28.93345380824373,28.17419228670635,27.71813767921147,27.310677916666663,25.45161675925926,23.68264340277777,22.28407820340502,22.76647432795699,24.206156087962963,25.90194737903225,27.27536113425926,28.792853225806454,29.58900237455197,29.50067740575397,29.690828315412183,28.77344925925926,26.42857773297491,23.970595065868263,22.463038821684588,23.006049731182795,24.51145023148148,24.76600905017921,26.987582847222225,28.76725952060932,29.494247670250896,29.330941259578545,29.13044097222222,27.90424194011976,26.49306133512545,25.184577628968253,23.753536559139786,22.97615123207885,24.34913118055556,26.407295967741938,27.55703849537037,28.7722771281362,29.76505757168459,29.815459647817462,29.80172401433692,27.427808472222225,25.64128886894075,23.050013333333336,22.89933333333333,23.70062580645161,24.79686666666668,26.152487096774195,26.724327586206897,28.55726451612903,28.82083548387096,28.529082142857145,27.85524193548387,26.89087931034483,24.58397497456765,22.97259222222221,22.713684856630824,23.59504265232975,24.59907888888889,25.831677374551973,27.70745435185185,28.181065748207885,28.28738465501792,28.08543266369048,28.544006989247315,27.24886414351852,25.024871891641585,22.759644050925925,22.10136382168459,22.111608579749102,23.46275581018519,25.23093893369176,26.786140208333336,27.973337275985664,29.39725286738352,29.31296822318008,28.913142562724016,27.98488594348659,25.206206586021505,23.393058773148148,22.547726052867382,23.07741444892473,23.57875532407408,25.706036357526884,27.447630231481487,28.864357347670254,28.596080622759857,28.937692956349203,28.51484296594982,27.35733418981481,25.67644652317881,,,,,,,
Daydream Island,866,DAYSL1,2622,5.0,Water Temperature,-20.2557,148.8122,20-035,LANGFORD-BIRD REEF,20019S,-20.091667,148.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.215796364653244,24.34208120519713,26.22691877314815,28.14300716845878,28.78841167114695,28.31335436507937,28.71277786069652,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.674899344083084,22.86136478494624,23.836441481481483,25.80618245967742,26.44093289351852,27.65611418010753,28.659333938172043,28.38692822420635,27.88066146953405,26.03964708333333,24.34135181451613,22.260296574850297,21.679497356630822,22.329694646057348,23.41922680555556,24.95473042114695,27.07012224537037,27.686906899641578,27.43501827956989,27.604744642857145,28.05288445340502,26.557644398148145,24.345877620967745,22.080545578703703,21.208203472222223,21.59161068548387,22.580314722222223,24.55862401433692,26.328557060185187,28.029352867383512,28.64243864247312,29.72139545019157,28.45203886648745,27.43971930555556,24.77431328405018,22.71254683908046,21.795235528673835,22.12060958781361,22.8140375,24.732380309139785,26.649167407407404,28.096949910394265,27.733354704301075,28.40972472718254,28.40995602598566,26.82458722222222,24.52890394265233,22.867039285714288,,,,,,
Pelorus Island,868,PISL1,2627,5.0,Water Temperature,-18.5406,146.4886,18-048,FANTOME (EUMILLI) ISLAND REEF,18053S,-18.675,146.516667,28.301907008086253,28.58148148148148,27.251487213997308,25.868,24.376375252185607,22.6620361362057,21.14185483870968,21.80584005376344,23.636910229645096,25.39247983870968,26.62866379310345,28.13666442501681,27.995725806451613,30.00779761904761,28.757908540685943,28.18223943661972,26.47135616438356,24.30582638888889,22.80945564516129,23.38092069892473,24.52828472222222,26.54581035642233,27.688007194244605,28.43739247311828,29.309758064516128,29.261355174981382,28.55304166666667,26.766666666666666,24.54526209677419,23.82130555555556,22.09711499663752,21.56490909090909,23.402693965517244,25.285494283792872,27.01135416666667,26.69834005376344,28.230557795698925,27.918031609195403,27.45099462365592,26.728262682418347,24.80421370967742,21.637090277777776,21.96967741935484,21.916512096774195,23.97229310344828,25.566848016139883,26.96341319444445,26.95470592193809,27.949735215053764,27.961984375,28.702819220430108,27.095252953439893,26.28432212508406,23.61569097222222,23.120967741935484,23.017627688172045,24.29435555555555,25.704749831876263,27.48867708333333,28.652390456989245,28.6646747311828,29.495826636904763,29.604799212598422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.87204618721461,26.895894444444444,28.28340120967742,28.66751935483871,29.609168898809525,28.53927311827957,27.16077087962963,25.02652598566308,22.44673965517241,21.27815759408602,21.785877329749106,23.9893780787037,25.10241550925926,26.768700810185187,28.21244719982079,29.076317674731182,29.66425860979464,,,,,,,,26.25994064436184,27.088537199074075,27.81628326612904,28.519094198028675,27.97925949074074,27.50833678315412,27.070674166666667,25.236058109319,23.632095522030653,22.133007168458786,22.4722793234767,23.46364191489361,,,,,29.310006818181822,29.2574997311828,28.31941678240741,26.01749590053764,23.843466331417623,22.533394108422936,22.9394313844086,24.39059060926485,,,,,,,,26.27526617100372,25.19216423611111,23.76536196236559,22.934555645161293,24.35408771551724,26.323557011648745,27.50310326388889,28.72840114247312,29.75500541666667,29.84188851686508,29.875212724014336,27.48619868055556,25.131847629310347,23.25086317129629,22.98573987455197,23.7352375672043,24.934345795088067,26.36286711469534,26.948020416666665,28.76557887544803,28.888261097620205,28.68744285714285,28.0808,27.3018,24.668247609359103,23.040057060185184,22.82893700716846,23.646538261648747,24.62284101851852,25.93441998207885,27.78494983796297,28.255557370071685,28.277775735123875,28.107694642857144,28.558277934587814,27.287185578703703,25.1362585089141,22.90679851851852,22.21916745071685,22.2399873655914,23.529358011976047,25.31223405017921,26.97667849537037,28.166450672043013,29.46716113425926,29.546666235632184,29.00794957437276,28.02681760057472,25.27241776433692,23.4680056712963,22.65521281362007,23.14119455645161,23.70215167624521,25.79292240143369,27.472036574074075,28.89409094982079,28.603720945340505,28.97670275205761,28.546357504480287,27.40155701388889,25.2323729390681,23.512125622605364,23.43088411738351,23.6075541218638,23.620925598659003,26.36151857078853,27.959944375000003,29.46882249103943
Hay Point,904,HPTSL1,2759,5.0,Water Temperature,-21.2533,149.3083,,PRUDHOE ISLAND REEF,21031S,-21.333333,149.691667,,,,,,,,,,,,,,,,,,,,,,,,,28.54235804416404,28.622598659717053,27.49473755047107,24.959090277777776,22.76918010752689,21.598027777777776,19.4890120967742,20.08497311827957,22.6386875,25.40788978494624,26.335392633773456,25.78020486111112,28.049504377104373,26.59577410071942,26.85689247311828,25.42789722222222,22.746670477471422,18.78982209867964,19.143576612903225,20.26311088709677,22.977370653685675,25.08570362903226,25.637535714285715,,,,,,,,,,,,27.911304878048785,29.094826612903223,30.035173076923083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.28758583690987,23.16454166666667,21.622325268817203,21.60692204301075,24.30781944444444,28.20381048387097,30.11198611111111,30.554570069444445,30.044955241935483,29.85473616071429,27.50844704301075,26.65095701388889,23.433008400537634,19.995967152777776,19.738547782258063,20.442188104838703,22.04589680555556,24.08408790322581,26.917820852017936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abbott Point,905,ABBSL1,2675,5.0,Water Temperature,-19.8582,148.0863,,HOLBOURNE ISLAND REEF,19103S,-19.716667,148.358333,,,,,,,,,,,,,,,,,25.37288524590164,23.841835883171075,22.543111559139785,23.14987231182796,24.459888734353267,26.14600673400674,27.181,28.271006944444444,29.238736559139788,29.33638392857143,28.33744623655914,26.021798611111112,23.77918010752688,22.861514940931205,21.51098856758574,20.87721774193548,22.9730625,25.2128494623656,26.609215277777786,26.5059811827957,28.351075268817205,27.615995686556435,27.32940092165899,,,,,,,,,26.806031506849312,27.444795561533283,27.771294117647056,28.41193472409152,26.08157569444444,25.13856115591398,22.765209867963865,21.666888440860216,21.86955443548387,23.1042744961779,25.37291397849462,27.7596558908046,29.395406586021508,30.12105040322581,30.10155505952381,28.44785349462365,26.646996527777773,24.8595369623656,23.37803951149425,21.58220430107527,21.68829637096774,23.577328929068152,25.37204976462676,26.237515765765764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.60941753246753,21.40961680107527,20.93240866935484,22.422492291666664,25.10160309139785,26.159416342756185,,,,,,,,,,,25.54297495126705,26.585537152777786,27.58453514784946,28.745322110215056,28.14780885416667,28.45912600806452,26.563025972222224,25.758892741935483,23.44460972222222,20.931069354838712,21.602174596774194,23.40924270833333,25.576541196236555,27.31441916666667,28.64556337365592,29.09257358870968,28.81280668103448,27.184253494623658,25.782369305555555,23.4486247311828,22.72538415178571,21.52426518817204,20.73184119623656,23.325705902777777,25.537530577957,27.70659854166667,29.7450245967742,28.7389683467742,28.07757522321428,27.88814469086022,27.238344166666668,24.4664373655914,23.10557208333333,21.82556995967742,22.502319018817204,24.80340173611111,25.63318373655914,26.26622409722222,28.42858951612904,28.598030779569893,28.85795840773809,28.690177419354843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucinda,907,LUCSL1,2677,5.0,Water Temperature,-18.5211,146.3841,,FANTOME (EUMILLI) ISLAND REEF,18053S,-18.675,146.516667,,,,,,,,,,,,,,,,,25.751698113207546,23.678125,22.7350369872226,23.3651814516129,24.759783368273933,26.65198252688172,27.746694444444447,28.41880555555556,29.610826612903228,29.44571428571428,28.58108870967742,26.34808333333333,24.3607123655914,23.58692200557103,21.66549798115747,21.832983164983165,24.253944444444446,26.012864828513788,27.18902777777777,26.93173503698722,28.83801075268817,28.02737068965517,27.52910447761194,,,,,,,,,,,,28.95015615141956,26.89165138888889,25.95849495628784,23.092779166666663,22.79855712365591,22.94019153225807,24.59031641168289,26.13340138888889,28.05246875,28.7248501344086,28.86206720430108,29.721312500000003,29.30435349462365,26.863329166666663,25.30995833333333,23.43252083333333,21.807868951612903,22.393172715053765,24.218613194444444,25.99257083333333,27.57043888888889,28.930667338709675,29.073188844086022,29.898619791666665,29.103112903225806,27.83320862308761,24.84388373655914,23.65903472222222,22.239950235373232,22.963752688172043,24.532720833333336,26.61151612903226,27.524984016678246,28.735622222222226,29.34930376344085,28.9253441091954,28.69799596774194,26.37186638830898,25.33301075268817,22.96919652777777,22.10044825268817,22.84666330645161,23.90312638888889,25.913969717362047,27.393884027777776,29.446530555555555,30.594408602150533,31.453504464285714,30.345524193548385,28.220125,26.095672043010754,24.428444444444448,23.014220430107525,22.5654435483871,24.872541666666667,26.97846102150537,29.46645138888889,29.374526875,31.07255403225806,31.56124561011905,29.69300100806452,28.185968819444447,25.54438521505376,22.95313159722222,22.48745866935484,22.92153346774193,24.121912708333337,25.629824126344086,27.492188055555552,29.32087426075269,30.29908575268817,28.957409449404764,29.67895309139785,27.289950208333337,26.895447244623654,23.559114444444447,21.241964717741936,22.963352486559145,24.770375833333336,26.60634287634409,28.278282222222224,29.635948454301072,29.781265994623663,29.006292887931032,27.58602849462365,26.92828862973761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low Isles,915,LOWSL1,2686,5.0,Water Temperature,-16.3865,145.5728,16-028,LOW ISLANDS REEF,16028S,-16.383333,145.566667,,,,,,,,,,,,28.67401583710408,28.25252858103564,29.90090163934426,28.16237231182796,27.873159722222223,26.37328629032258,24.24483333333333,23.303151881720428,23.945940860215053,25.504374130737137,27.17162634408601,27.908715277777773,28.47725134408602,29.46453787352328,29.35028593508501,28.59611559139785,26.868262682418347,24.63843413978495,23.74575,22.45031607262945,22.24349056603773,24.123819444444447,25.79762096774193,27.2265,27.117318548387097,28.5760685483871,28.605258620689657,27.804791666666667,27.14852873563218,25.109650537634405,21.98527399165508,22.46940793010753,22.613425302826386,24.255381944444444,25.96997442799461,27.659381944444444,27.167660390047075,27.974261424731186,28.05996354166667,28.897079166666668,26.989922916666668,25.79418695359785,23.88322986111111,23.123448924731186,23.23132190860215,24.732638830897702,26.33359946236559,28.17856597222222,29.20036877523553,29.33654343434343,29.430972429210136,28.619161398789508,27.04845445402299,25.732716767676767,23.92943361111111,22.547677889784943,23.13498568548387,24.53501277777778,25.72825124411567,26.53246991643454,28.062159139784946,28.549859744623657,29.589854910714287,28.25648944892473,27.649244166666666,25.412602889784942,24.34387852675469,23.003137163978497,23.50847170698925,24.60000790229885,26.3095595959596,26.74337969401947,28.44686357526882,29.25334610215054,29.04211350574713,28.56683534946236,26.43006462821404,25.44621034946237,23.322974305555555,22.73354472091459,23.51928110289173,24.118579861111115,25.72450672043011,27.45580555555556,28.12981989247312,28.481398789509075,29.180047619047617,28.64401731321839,27.350137291666663,25.78112950268817,24.60894618055556,23.261750940860217,22.922630241935483,24.43017868055556,26.770064516129032,28.41691902777778,29.553081989247303,29.57078991935484,30.086952380952383,28.97503897849462,28.01544381944444,25.84805805555555,24.234059444444444,23.691322580645163,23.693816129032257,24.678183402777783,25.574358736559137,27.682926666666663,28.611722043010754,30.232057056451616,29.75332745535714,29.274844892473112,27.26695763888889,26.62698877688172,24.450990833333336,23.034767674731185,23.3678987689394,24.36872847222222,25.96528978494624,27.60405958333333,29.381831787634408,29.461000134408604,29.293352873563222,27.466400604838714,26.35312395833333,24.70510288978495,23.46562993055556,22.455000403225807,22.47917399193548,24.705695972222223,26.08868279569893,27.961691041666665,29.6039311827957,29.383715793010754,29.483808630952385,28.577058446866484,27.635486510263927,25.286556854838704,24.079874722222225,23.995647916666663,23.54258696236559,25.236069097222217,26.016222916666667,26.545857916666662,28.29840221774194,28.75901975806452,29.295516071428573,28.437732862903225,26.82336666666667,25.610554301075265,24.24671652777777,23.512647849462365,24.04159375,25.91655708333333,26.4187561155914,26.72338010291595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.52992619047619,28.08690826388889,26.27800486111111,24.4227688425926,23.267343817204303,23.560994287634408,25.033140185185182,25.17683669354839,27.38125622685185,28.50227132616488,29.208740255376348,29.56125787835249,29.53049242831541,28.10665122685185,26.86724849910394,26.092150023148147,24.530766308243727,23.67824758064516,25.592325967261903,26.915666733870967,27.88038111111112,29.06741335125448,29.96028895609319,29.888158035714284,29.91432600806452,27.78900787037037,25.35014137544803,23.184210578703706,23.55723398297491,24.11378095878136,24.84876717592593,26.43966220878136,27.431382615740745,28.98985589157705,28.94522737455197,28.861290104166667,28.24208608870968,27.3845318287037,25.26257329749104,23.350976828703704,23.21242340949821,23.84192641129032,24.910839166666666,26.06948561827957,27.92372437145174,28.4935887936828,28.470115462589604,28.97150786830357,28.64682780017921,27.336683917824075,25.531149059139786,23.23363526041667,22.38591335685484,22.727497776657707,23.832553680555552,25.610823347894264,27.27320308449074,28.365654222670248,29.446059772625446,29.80455954127121,29.12704961917564,28.09845411265432,25.657927001194743,23.85228075617284,23.379523894862608,24.15187099014337,24.51137306327161,26.08910946087216,27.832265524691355,29.11997497013142,29.94514086730615,,,,,,,,,,,
Mourilyan,919,MOUSL1,2690,5.0,Water Temperature,-17.5998,146.1239,,HUTCHISON REEF,17043C,-17.675,146.166667,,,,,,,,,,,,,,,,,25.97277303754266,24.23855354659249,23.2346438172043,23.89189516129032,25.266152777777773,27.3644623655914,28.23263231197772,28.79600673400673,29.52588671611598,30.639642857142857,,,,,,,,,,27.46181505576208,29.054418181818185,28.423718188353703,27.85154771505377,26.901897916666663,24.811383580080754,21.18946180555556,21.67894623655914,22.283629032258062,24.364100278551536,26.407001391788445,27.69629305555556,27.40474865591398,28.44772782258064,27.960050595238098,29.03419153225806,26.978728978457266,25.92940808080808,23.32993055555556,22.680916666666665,23.0999502688172,24.92937430555556,26.73677592205985,28.81064930555556,29.64143951612904,29.462375,29.99077380952381,29.13207997311828,26.94570694444445,25.460426747311832,23.540160416666662,21.789124327956987,22.625612903225804,24.46524513888889,26.474777083333336,27.83637222222222,29.37529905913979,29.350731182795705,30.30261532738095,28.94005981182796,27.78488672689368,24.95870698924731,23.788297916666664,22.4969375,23.34882325268817,24.859245833333333,27.10908467741936,27.919091666666667,28.97849865591398,29.712684139784947,28.98599330357143,28.50274260752688,26.209565972222222,25.33618884408602,22.886678472222226,22.078891801075272,23.02760215053764,24.22872083333333,26.50659811827957,27.92390763888889,28.773195069444444,28.903088104838705,29.82237313988095,28.666105510752693,26.861123541666664,25.051335819892472,23.853215833333334,22.53040819892473,22.190323252688174,24.36538625,26.9728377016129,29.35839245689655,29.947888037634407,30.67776465053764,30.89910081845238,28.91712022849462,27.79568111111111,25.207543413978488,22.87363826388889,22.24822641129032,22.61906875,23.899261875,25.154918299549543,28.40490597222222,29.542585416666665,30.98478514784946,29.244375967261902,29.7047185483871,27.44766805555556,26.979275,23.985076736111115,21.669755241935484,23.388413373655915,25.330032916666667,27.171191801075267,28.783845,30.22146344086021,30.34970739247312,29.85132212643678,27.66507217741936,27.05663010638298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thursday Island,921,THUSL1,2692,5.0,Water Temperature,-10.5835,142.2274,,MCSWEENEY REEF,11016S,-11.025,143.25,,,,,,,,,,,,,,,,,27.914324034334765,26.70624305555556,26.247866756393,25.966195286195283,26.91820708825573,28.403682795698924,29.517635605006955,29.50980510752688,29.10985416666667,28.47828125,29.347399193548387,28.69792361111111,27.408770161290324,26.406157601115755,25.224764784946235,24.673004032258063,25.62142361111112,26.89621385339609,29.04699305555556,29.55774865591398,30.129488903833217,29.832620535714288,29.40163440860215,29.553075104311542,27.98938373655914,25.558259027777776,24.663089189189183,24.93987364130435,26.01239027777778,27.302584027777776,30.26720902777778,29.625296370967742,29.63189919354839,29.06628422619048,29.77841129032258,28.503269444444445,27.113344086021502,25.82975208333333,25.1801498655914,24.804311827956987,26.22206805555556,27.25033669354839,28.69135129310345,30.01116465053764,29.87240927419355,28.77679389880952,29.117585349462367,28.12027986111111,27.118915322580644,26.313516666666665,25.12439314516129,25.11976798924008,25.87009097222222,26.94772126436781,27.823110416666665,29.850223118279573,29.494850806451616,30.066247023809524,28.73855443548387,28.487466666666663,27.31717741935484,26.46677430555556,25.57744220430107,25.153869623655915,25.893047222222226,27.174086111111105,27.994065972222224,29.399920026881723,29.678030241935485,29.48477769784173,29.36792137096774,28.49733611111112,27.775604838709675,26.00705698401668,25.02873051075269,25.03143212365591,25.519417651146625,26.601371639784947,28.120485416666664,29.717361319444443,29.29392681451613,29.976640178571422,29.535137298387102,28.101181666666665,26.911831653225807,26.437962430555555,25.838219153225808,25.45230927419355,25.712956111111108,27.26848333333333,28.41385007183908,30.301768145161287,29.72833481182796,29.98961555059524,29.553952620967745,29.2059025,28.156518750000004,26.694371597222226,25.559554233870973,24.79632614247312,25.347506388888885,25.61053790087464,,,,,,,,,,,,,,,,,,27.68701176470589,26.608257930107527,25.825699861111115,25.378269287634406,25.05141021505376,26.18595180555556,27.37416727150537,29.256888472222226,30.599269220430106,29.90271552419355,29.23622477678571,29.545043010752693,29.26168701388889,27.40022244623656,26.43017305555556,25.63775504032258,25.16683340053764,26.08076215277778,26.77221875,27.46689416666667,29.119006384408603,28.69041693548387,30.03960029761905,30.76270322580645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.13615743953733,29.67822827060932,29.323098487103177,29.547555600358425,29.015742685185188,27.258997715053763,25.686491967592595,25.27525725806452,25.487731048387097,25.74419777777777,26.909998140681004,28.70269923611111,30.771924932795702,29.310507706093187,26.748964556962022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Geoffrey Bay,923,GBMMPSL,9105,5.0,Water Temperature,-19.1549,146.8685,19-009,HAVANNAH REEF,18065S,-18.85,146.541667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.711669630192503,23.10430582437276,25.685084467592592,26.474687251984125,27.02416435185185,28.976664426523296,29.67627016129032,29.13776325039312,28.155668978494624,26.39220534490741,23.526514428763445,21.52798876650349,20.85204988799283,21.549205958781364,22.9717471743295,25.51188799283154,27.331079814814817,28.52566323924731,29.015406899641576,30.220605572597133,,,,21.359392167381973,21.034592025089605,22.036726388888887,24.53804020833333,25.31610379746836,,,,,,,,22.009613043478264,21.60761762992832,23.31377379032258,24.412519953703704,26.883524675925926,27.72434615740741,28.16762730734767,28.83485315860215,28.029318775720164,27.50892329749104,27.143528611111112,24.59381691308244,22.729426340996167,21.381298342293903,22.59590898297491,24.560713170498083,26.0017711469534,28.24706493055556,29.8103438172043,29.907222446236563,29.15909137709138,,,23.953814306784658,23.13702303240741,21.59266637544803,22.67649489247312,24.422933477011497,25.71978850806452,28.95596726851852,29.788405600358423,30.404618772401435,31.13620909961686,29.2499657518797,27.78505532169747,25.97730011200717,24.4978829113924,,,26.81567633819952,27.10319063620072,28.42007023148148,29.44876530017921,30.2123028256705,30.027998239087303,30.12221494175628,27.0678259718173,24.65584290934003,22.416243125,22.94607372311828,23.73831523297491,25.002222872736294,27.283776769713263,27.59217976851852,29.483528741039432,29.39603514702477,29.367605877976192,28.18704883512545,27.121478587962965,24.404864807347675,22.26385334131736,22.26459728942652,23.128740277777776,24.792379675925925,26.813797468638,28.80889060185185,29.00561323924732,28.343040240796483,28.01859873511905,28.89090237455197,26.950942986111112,24.41494498726557,22.03282543981481,21.769155801971326,22.08005976702509,23.986560344827584,26.365910573476704,28.185328425925924,29.35946966845878,30.065374814814817,30.73896079980843,29.1710998655914,28.11600379193433,24.16992046744325,22.88975275462963,21.59515814665472,22.6506384707288,23.92365474137931,26.253679846176823,28.16875451388889,29.52867205047789,28.501807355137394,29.163487214751427,28.851293906810035,26.916568796296296,24.688926523297493,22.56159645593869,22.81711097670251,23.251686760752683,23.699307207854407,27.7560390905018,28.649286064814817,30.296965479390675
