site,site_id,subsite,subsite_id,depth,parameter,lat,lon,gbrmpa_reef_id,time,cal_val,qc_val,qc_flag
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-07-12,21.790916666666664,21.790916666666664,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-07-13,20.717166666666667,20.717166666666667,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-07-14,19.824270833333333,19.824270833333333,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-07-15,21.0539375,21.0539375,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-07-16,20.834645833333333,20.834645833333333,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-07-17,19.30033333333333,19.30033333333333,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-07-18,19.87502083333333,19.87502083333333,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-07-19,19.75491666666667,19.75491666666667,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-07-20,19.610916666666668,19.610916666666668,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-07-21,19.425125,19.425125,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-07-22,19.55952083333333,19.55952083333333,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-07-23,19.953354166666667,19.953354166666667,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-07-24,20.975625,20.975625,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-07-25,20.3435,20.3435,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-07-26,20.920479166666667,20.920479166666667,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-07-27,21.250208333333333,21.250208333333333,2.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-07-28,21.507395833333334,21.507395833333334,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-07-29,21.4213125,21.4213125,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-07-30,20.969354166666665,20.969354166666665,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-07-31,20.985375,20.985375,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-08-01,20.2435,20.2435,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-08-02,20.289395833333334,20.289395833333334,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-08-03,20.94277083333333,20.94277083333333,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-08-04,19.718395833333336,19.718395833333336,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-08-05,19.5993125,19.5993125,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-08-06,19.9641875,19.9641875,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-08-07,19.405395833333333,19.405395833333333,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-08-08,19.315916666666663,19.315916666666663,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-08-09,19.976770833333333,19.976770833333333,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-08-10,20.00735416666667,20.00735416666667,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-08-11,19.87570833333333,19.87570833333333,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-08-12,20.0666875,20.0666875,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-08-13,20.514291666666665,20.514291666666665,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-08-14,20.905416666666667,20.905416666666667,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-08-15,20.67279166666667,20.67279166666667,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-08-16,20.83685416666667,20.83685416666667,2.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-08-17,20.836875000000003,20.836875000000003,2.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-08-18,20.638875,20.638875,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-08-19,21.045,21.045,2.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-08-20,21.641416666666668,21.641416666666668,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-08-21,21.53175,21.53175,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-08-22,21.379229166666665,21.379229166666665,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-08-23,21.65964583333333,21.65964583333333,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-08-24,21.40941666666667,21.40941666666667,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-08-25,21.042375000000003,21.042375000000003,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-08-26,21.366458333333338,21.366458333333338,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-08-27,21.516083333333334,21.516083333333334,2.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-08-28,21.62422916666667,21.62422916666667,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-08-29,20.980541666666667,20.980541666666667,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-08-30,20.871479166666663,20.871479166666663,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-08-31,20.068229166666665,20.068229166666665,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-09-01,20.528145833333333,20.528145833333333,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-09-02,21.031875,21.031875,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-09-03,21.572375000000005,21.572375000000005,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-09-04,22.241437500000004,22.241437500000004,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-09-05,22.376854166666664,22.376854166666664,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-09-06,22.015104166666664,22.015104166666664,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-09-07,20.81447916666667,20.81447916666667,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-09-08,20.537854166666666,20.537854166666666,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-09-09,20.8,20.8,2.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-09-10,20.5746875,20.5746875,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-09-11,19.88952083333333,19.88952083333333,2.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-09-12,19.87352083333333,19.87352083333333,2.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-09-13,19.35289583333333,19.35289583333333,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-09-14,19.06670833333333,19.06670833333333,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-09-15,19.319625,19.319625,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-09-16,20.144,20.144,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-09-17,20.106333333333332,20.106333333333332,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-09-18,20.6795,20.6795,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-09-19,20.9189375,20.9189375,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-09-20,21.191979166666663,21.191979166666663,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-09-21,21.9405,21.9405,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-09-22,22.0050625,22.0050625,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-09-23,21.87825,21.87825,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-09-24,22.021416666666667,22.021416666666667,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-09-25,22.147875,22.147875,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-09-26,21.7726875,21.7726875,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-09-27,21.940125,21.940125,2.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-09-28,22.04939583333333,22.04939583333333,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-09-29,21.768666666666665,21.768666666666665,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-09-30,22.06089583333333,22.06089583333333,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-10-01,22.5630625,22.5630625,2.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-10-02,21.91589583333333,21.91589583333333,2.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-10-03,22.044958333333337,22.044958333333337,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-10-04,21.806229166666668,21.806229166666668,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-10-05,21.827895833333333,21.827895833333333,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-10-06,22.26202083333333,22.26202083333333,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-10-07,22.0564375,22.0564375,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-10-08,22.09154166666666,22.09154166666666,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-10-09,21.86514583333333,21.86514583333333,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-10-10,20.78545833333333,20.78545833333333,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-10-11,20.476229166666663,20.476229166666663,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-10-12,20.48920833333333,20.48920833333333,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-10-13,21.083291666666668,21.083291666666668,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-10-14,22.28697916666667,22.28697916666667,2.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-10-15,22.551770833333336,22.551770833333336,2.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-10-16,22.467541666666666,22.467541666666666,2.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-10-17,22.022583333333333,22.022583333333333,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-10-18,22.328770833333333,22.328770833333333,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-10-19,22.522375,22.522375,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-10-20,22.8699375,22.8699375,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-10-21,22.903875,22.903875,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-10-22,21.66302083333333,21.66302083333333,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-10-23,20.66422916666667,20.66422916666667,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-10-24,20.12858333333333,20.12858333333333,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-10-25,21.71302083333333,21.71302083333333,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-10-26,22.1896875,22.1896875,2.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-10-27,22.343333333333334,22.343333333333334,2.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-10-28,22.086375,22.086375,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-10-29,22.165375,22.165375,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-10-30,22.0475625,22.0475625,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-10-31,21.962541666666667,21.962541666666667,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-11-01,22.870729166666667,22.870729166666667,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-11-02,23.069104166666666,23.069104166666666,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-11-03,23.053,23.053,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-11-04,23.11420833333333,23.11420833333333,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-11-05,23.555416666666662,23.555416666666662,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-11-06,23.902395833333333,23.902395833333333,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-11-07,23.50177083333333,23.50177083333333,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-11-08,23.188083333333328,23.188083333333328,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-11-09,22.79941666666667,22.79941666666667,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-11-10,22.7650625,22.7650625,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-11-11,23.8769375,23.8769375,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-11-12,24.45275,24.45275,2.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-11-13,24.173416666666668,24.173416666666668,2.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-11-14,24.71214583333333,24.71214583333333,2.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-11-15,23.9448125,23.9448125,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-11-16,22.795291666666667,22.795291666666667,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-11-17,22.05902083333333,22.05902083333333,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-11-18,21.851354166666667,21.851354166666667,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-11-19,22.25045833333333,22.25045833333333,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-11-20,22.32795833333334,22.32795833333334,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-11-21,22.489479166666666,22.489479166666666,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-11-22,22.845333333333333,22.845333333333333,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-11-23,23.330583333333337,23.330583333333337,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-11-24,23.317875,23.317875,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-11-25,22.97629166666667,22.97629166666667,2.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-11-26,23.554729166666664,23.554729166666664,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-11-27,24.10602083333333,24.10602083333333,2.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-11-28,24.11822916666667,24.11822916666667,2.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-11-29,24.461729166666668,24.461729166666668,2.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-11-30,25.42995833333333,25.42995833333333,2.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-12-01,24.81204166666667,24.81204166666667,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-12-02,24.969375,24.969375,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-12-03,24.963854166666664,24.963854166666664,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-12-04,23.91875,23.91875,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-12-05,23.605041666666665,23.605041666666665,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-12-06,23.207833333333337,23.207833333333337,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-12-07,23.051583333333337,23.051583333333337,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-12-08,23.46672916666667,23.46672916666667,2.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-12-09,21.93489583333333,21.93489583333333,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-12-10,22.2186875,22.2186875,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-12-11,23.63529166666667,23.63529166666667,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-12-12,24.92654166666667,24.92654166666667,2.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-12-13,25.020520833333336,25.020520833333336,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-12-14,26.16889583333333,26.16889583333333,2.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-12-15,26.53064583333333,26.53064583333333,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-12-16,25.453479166666664,25.453479166666664,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-12-17,24.23533333333333,24.23533333333333,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-12-18,24.02875,24.02875,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-12-19,24.106625,24.106625,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-12-20,24.13577083333333,24.13577083333333,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-12-21,23.58908333333333,23.58908333333333,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-12-22,23.898645833333333,23.898645833333333,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-12-23,24.05375,24.05375,2.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-12-24,24.227979166666668,24.227979166666668,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-12-25,24.986541666666664,24.986541666666664,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-12-26,25.08910416666666,25.08910416666666,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-12-27,23.275041666666667,23.275041666666667,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-12-28,23.3265,23.3265,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-12-29,24.07829166666666,24.07829166666666,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-12-30,24.629166666666663,24.629166666666663,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2006-12-31,24.17687500000001,24.17687500000001,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2007-01-01,24.92127083333333,24.92127083333333,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2007-01-02,24.693375,24.693375,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2007-01-03,23.83220833333333,23.83220833333333,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2007-01-04,23.13770833333333,23.13770833333333,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2007-01-05,23.5505625,23.5505625,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2007-01-06,23.431229166666668,23.431229166666668,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2007-01-07,24.672854166666667,24.672854166666667,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2007-01-08,25.06075,25.06075,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2007-01-09,25.55195833333333,25.55195833333333,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2007-01-10,26.40789583333334,26.40789583333334,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2007-01-11,26.619041666666664,26.619041666666664,2.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2007-01-12,27.560020833333336,27.560020833333336,2.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2007-01-13,25.67320833333333,25.67320833333333,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2007-01-14,26.162270833333334,26.162270833333334,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2007-01-15,25.665750000000003,25.665750000000003,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2007-01-16,25.391270833333333,25.391270833333333,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2007-01-17,24.9596875,24.9596875,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2007-01-18,25.532625,25.532625,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2007-01-19,24.888416666666668,24.888416666666668,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2007-01-20,25.439333333333337,25.439333333333337,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2007-01-21,25.462791666666664,25.462791666666664,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2007-01-22,25.81970833333333,25.81970833333333,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2007-01-23,25.556833333333334,25.556833333333334,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2007-01-24,25.915625,25.915625,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2007-01-25,26.6320625,26.6320625,2.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2007-01-26,27.140104166666664,27.140104166666664,2.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2007-01-27,26.715645833333337,26.715645833333337,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2007-01-28,27.186291666666666,27.186291666666666,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2007-01-29,27.548104166666665,27.4316170212766,1.0
Heron Island,130,HERFL1,2650,1.0,Water Temperature,-23.4384,151.9182,23-052,2007-01-30,25.74664583333333,25.74664583333333,1.0
